t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
18.7,3.156,0.19,-0.08,-114.15,-4.902,4.864,2.886,-0.062,-0.027,-0.078,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
18.8,3.156,0.19,-0.08,-114.15,-4.902,4.864,2.886,-0.062,-0.027,-0.078,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
18.9,3.1,0.17,-0.09,-106.58,-4.917,4.875,2.83,-0.054,-0.028,-0.102,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
19.0,3.1,0.17,-0.09,-106.58,-4.917,4.875,2.83,-0.054,-0.028,-0.102,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
19.1,3.087,0.15,-0.1,-99.03,-4.93,4.885,2.817,-0.047,-0.029,-0.09,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
19.2,3.087,0.15,-0.1,-99.03,-4.93,4.885,2.817,-0.047,-0.029,-0.09,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
19.3,3.087,0.15,-0.1,-99.03,-4.93,4.885,2.817,-0.047,-0.029,-0.09,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
19.4,3.096,0.14,-0.1,-92.01,-4.941,4.888,2.826,-0.046,-0.162,-0.069,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
19.5,3.096,0.14,-0.1,-92.01,-4.941,4.888,2.826,-0.046,-0.162,-0.069,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
19.6,3.08,0.13,-0.09,-89.14,-4.954,4.816,2.81,-0.042,-0.515,-0.071,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
19.7,3.08,0.13,-0.09,-89.14,-4.954,4.816,2.81,-0.042,-0.515,-0.071,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
19.8,3.08,0.13,-0.09,-89.14,-4.954,4.816,2.81,-0.042,-0.515,-0.071,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
19.9,3.045,0.12,-0.08,-87.63,-4.965,4.683,2.775,-0.03,-0.682,-0.084,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.0,3.045,0.12,-0.08,-87.63,-4.965,4.683,2.775,-0.03,-0.682,-0.084,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.1,2.988,0.11,-0.06,-86.58,-4.976,4.526,2.718,-0.019,-0.735,-0.108,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.2,2.988,0.11,-0.06,-86.58,-4.976,4.526,2.718,-0.019,-0.735,-0.108,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.3,2.988,0.11,-0.06,-86.58,-4.976,4.526,2.718,-0.019,-0.735,-0.108,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.4,2.928,0.11,-0.04,-85.78,-4.984,4.36,2.658,-0.011,-0.747,-0.129,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.5,2.928,0.11,-0.04,-85.78,-4.984,4.36,2.658,-0.011,-0.747,-0.129,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.6,2.899,0.1,-0.04,-85.13,-4.992,4.187,2.629,-0.003,-0.749,-0.123,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.7,2.899,0.1,-0.04,-85.13,-4.992,4.187,2.629,-0.003,-0.749,-0.123,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.8,2.899,0.1,-0.04,-85.13,-4.992,4.187,2.629,-0.003,-0.749,-0.123,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
20.9,2.899,0.1,-0.03,-84.58,-4.998,4.013,2.629,0.003,-0.747,-0.104,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.0,2.899,0.1,-0.03,-84.58,-4.998,4.013,2.629,0.003,-0.747,-0.104,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.1,2.877,0.1,-0.02,-84.11,-5.001,3.841,2.607,0.01,-0.743,-0.103,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.2,2.877,0.1,-0.02,-84.11,-5.001,3.841,2.607,0.01,-0.743,-0.103,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.3,2.877,0.1,-0.02,-84.11,-5.001,3.841,2.607,0.01,-0.743,-0.103,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.4,2.884,0.1,-0.02,-83.69,-5.003,3.666,2.614,0.017,-0.739,-0.082,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.5,2.884,0.1,-0.02,-83.69,-5.003,3.666,2.614,0.017,-0.739,-0.082,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.6,2.915,0.1,-0.01,-83.31,-5.002,3.489,2.645,0.024,-0.737,-0.049,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.7,2.915,0.1,-0.01,-83.31,-5.002,3.489,2.645,0.024,-0.737,-0.049,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.8,2.915,0.1,-0.01,-83.31,-5.002,3.489,2.645,0.024,-0.737,-0.049,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
21.9,2.936,0.1,-0.01,-82.97,-4.999,3.314,2.666,0.03,-0.734,-0.03,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.0,2.936,0.1,-0.01,-82.97,-4.999,3.314,2.666,0.03,-0.734,-0.03,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.1,2.922,0.09,0.0,-82.66,-4.994,3.138,2.652,0.036,-0.729,-0.037,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.2,2.922,0.09,0.0,-82.66,-4.994,3.138,2.652,0.036,-0.729,-0.037,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.3,2.922,0.09,0.0,-82.66,-4.994,3.138,2.652,0.036,-0.729,-0.037,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.4,2.899,0.09,0.01,-82.38,-4.989,2.963,2.629,0.042,-0.726,-0.046,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.5,2.899,0.09,0.01,-82.38,-4.989,2.963,2.629,0.042,-0.726,-0.046,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.6,2.857,0.09,0.01,-82.11,-4.983,2.788,2.587,0.047,-0.722,-0.065,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.7,2.857,0.09,0.01,-82.11,-4.983,2.788,2.587,0.047,-0.722,-0.065,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.8,2.857,0.09,0.01,-82.11,-4.983,2.788,2.587,0.047,-0.722,-0.065,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
22.9,2.811,0.09,0.02,-81.86,-4.977,2.612,2.541,0.051,-0.719,-0.085,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.0,2.811,0.09,0.02,-81.86,-4.977,2.612,2.541,0.051,-0.719,-0.085,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.1,2.765,0.09,0.02,-81.63,-4.971,2.437,2.495,0.054,-0.715,-0.097,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.2,2.765,0.09,0.02,-81.63,-4.971,2.437,2.495,0.054,-0.715,-0.097,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.3,2.765,0.09,0.02,-81.63,-4.971,2.437,2.495,0.054,-0.715,-0.097,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.4,2.775,0.09,0.03,-81.41,-4.965,2.262,2.505,0.057,-0.713,-0.072,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.5,2.775,0.09,0.03,-81.41,-4.965,2.262,2.505,0.057,-0.713,-0.072,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.6,2.756,0.09,0.03,-81.2,-4.958,2.086,2.486,0.06,-0.71,-0.074,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.7,2.756,0.09,0.03,-81.2,-4.958,2.086,2.486,0.06,-0.71,-0.074,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.8,2.756,0.09,0.03,-81.2,-4.958,2.086,2.486,0.06,-0.71,-0.074,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
23.9,2.746,0.09,0.04,-81.0,-4.95,1.91,2.476,0.063,-0.708,-0.069,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.0,2.746,0.09,0.04,-81.0,-4.95,1.91,2.476,0.063,-0.708,-0.069,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.1,2.753,0.1,0.04,-80.82,-4.94,1.733,2.483,0.066,-0.705,-0.053,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.2,2.753,0.1,0.04,-80.82,-4.94,1.733,2.483,0.066,-0.705,-0.053,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.3,2.753,0.1,0.04,-80.82,-4.94,1.733,2.483,0.066,-0.705,-0.053,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.4,2.723,0.1,0.05,-80.64,-4.928,1.557,2.453,0.069,-0.703,-0.066,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.5,2.723,0.1,0.05,-80.64,-4.928,1.557,2.453,0.069,-0.703,-0.066,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.6,2.692,0.1,0.05,-80.46,-4.915,1.381,2.422,0.072,-0.701,-0.075,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.7,2.692,0.1,0.05,-80.46,-4.915,1.381,2.422,0.072,-0.701,-0.075,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.8,2.692,0.1,0.05,-80.46,-4.915,1.381,2.422,0.072,-0.701,-0.075,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
24.9,2.655,0.1,0.05,-80.3,-4.902,1.206,2.385,0.075,-0.699,-0.087,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
25.0,2.655,0.1,0.05,-80.3,-4.902,1.206,2.385,0.075,-0.699,-0.087,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
25.1,2.601,0.1,0.06,-80.14,-4.888,1.03,2.331,0.078,-0.697,-0.107,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
25.2,2.601,0.1,0.06,-80.14,-4.888,1.03,2.331,0.078,-0.697,-0.107,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
25.3,2.601,0.1,0.06,-80.14,-4.888,1.03,2.331,0.078,-0.697,-0.107,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
25.4,2.562,0.1,0.06,-79.99,-4.872,0.855,2.292,0.101,-0.649,-0.113,11.6,30.0,1700,1300,1700,1300,1500,1500,1500,1500
25.5,2.562,0.1,0.06,-79.99,-4.872,0.855,2.292,0.101,-0.649,-0.113,11.6,30.0,1700,1300,1700,1300,1500,1500,1500,1500
25.6,2.511,0.11,0.07,-79.84,-4.823,0.734,2.241,0.314,-0.358,-0.129,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
25.7,2.511,0.11,0.07,-79.84,-4.823,0.734,2.241,0.314,-0.358,-0.129,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
25.8,2.511,0.11,0.07,-79.84,-4.823,0.734,2.241,0.314,-0.358,-0.129,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
25.9,2.474,0.11,0.07,-79.7,-4.729,0.661,2.204,0.453,-0.216,-0.13,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.0,2.474,0.11,0.07,-79.7,-4.729,0.661,2.204,0.453,-0.216,-0.13,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.1,2.45,0.11,0.07,-79.56,-4.613,0.611,2.18,0.509,-0.138,-0.124,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.2,2.45,0.11,0.07,-79.56,-4.613,0.611,2.18,0.509,-0.138,-0.124,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.3,2.45,0.11,0.07,-79.56,-4.613,0.611,2.18,0.509,-0.138,-0.124,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.4,2.434,0.11,0.07,-79.43,-4.487,0.577,2.164,0.527,-0.091,-0.115,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.5,2.434,0.11,0.07,-79.43,-4.487,0.577,2.164,0.527,-0.091,-0.115,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.6,2.439,0.11,0.08,-79.3,-4.358,0.554,2.169,0.532,-0.058,-0.094,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.7,2.439,0.11,0.08,-79.3,-4.358,0.554,2.169,0.532,-0.058,-0.094,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.8,2.439,0.11,0.08,-79.3,-4.358,0.554,2.169,0.532,-0.058,-0.094,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
26.9,2.422,0.11,0.07,-79.18,-4.229,0.535,2.152,0.531,-0.035,-0.093,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.0,2.422,0.11,0.07,-79.18,-4.229,0.535,2.152,0.531,-0.035,-0.093,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.1,2.381,0.11,0.07,-79.06,-4.1,0.521,2.111,0.529,-0.019,-0.107,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.2,2.381,0.11,0.07,-79.06,-4.1,0.521,2.111,0.529,-0.019,-0.107,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.3,2.381,0.11,0.07,-79.06,-4.1,0.521,2.111,0.529,-0.019,-0.107,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.4,2.331,0.11,0.07,-78.94,-3.972,0.51,2.061,0.528,-0.006,-0.123,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.5,2.331,0.11,0.07,-78.94,-3.972,0.51,2.061,0.528,-0.006,-0.123,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.6,2.324,0.12,0.08,-78.83,-3.843,0.504,2.054,0.527,0.006,-0.104,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.7,2.324,0.12,0.08,-78.83,-3.843,0.504,2.054,0.527,0.006,-0.104,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.8,2.324,0.12,0.08,-78.83,-3.843,0.504,2.054,0.527,0.006,-0.104,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
27.9,2.348,0.12,0.08,-78.72,-3.713,0.501,2.078,0.527,0.017,-0.071,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.0,2.348,0.12,0.08,-78.72,-3.713,0.501,2.078,0.527,0.017,-0.071,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.1,2.364,0.12,0.08,-78.61,-3.584,0.499,2.094,0.527,0.026,-0.052,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.2,2.364,0.12,0.08,-78.61,-3.584,0.499,2.094,0.527,0.026,-0.052,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.3,2.364,0.12,0.08,-78.61,-3.584,0.499,2.094,0.527,0.026,-0.052,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.4,2.375,0.12,0.09,-78.5,-3.455,0.5,2.105,0.527,0.033,-0.038,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.5,2.375,0.12,0.09,-78.5,-3.455,0.5,2.105,0.527,0.033,-0.038,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.6,2.347,0.12,0.08,-78.4,-3.328,0.501,2.077,0.526,0.039,-0.053,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.7,2.347,0.12,0.08,-78.4,-3.328,0.501,2.077,0.526,0.039,-0.053,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.8,2.347,0.12,0.08,-78.4,-3.328,0.501,2.077,0.526,0.039,-0.053,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
28.9,2.302,0.12,0.08,-78.3,-3.2,0.504,2.032,0.525,0.044,-0.073,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.0,2.302,0.12,0.08,-78.3,-3.2,0.504,2.032,0.525,0.044,-0.073,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.1,2.287,0.12,0.09,-78.2,-3.074,0.508,2.017,0.525,0.048,-0.067,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.2,2.287,0.12,0.09,-78.2,-3.074,0.508,2.017,0.525,0.048,-0.067,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.3,2.287,0.12,0.09,-78.2,-3.074,0.508,2.017,0.525,0.048,-0.067,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.4,2.291,0.12,0.09,-78.11,-2.947,0.513,2.021,0.524,0.052,-0.051,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.5,2.291,0.12,0.09,-78.11,-2.947,0.513,2.021,0.524,0.052,-0.051,11.8,24.0,1700,1300,1700,1300,1500,1500,1500,1500
29.6,2.249,0.12,0.09,-78.02,-2.842,0.514,1.979,0.363,0.022,-0.264,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
29.7,2.249,0.12,0.09,-78.02,-2.842,0.514,1.979,0.363,0.022,-0.264,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
29.8,2.249,0.12,0.09,-78.02,-2.842,0.514,1.979,0.363,0.022,-0.264,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
29.9,2.171,0.12,0.09,-77.93,-2.768,0.51,1.901,0.273,0.006,-0.386,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.0,2.171,0.12,0.09,-77.93,-2.768,0.51,1.901,0.273,0.006,-0.386,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.1,2.044,0.12,0.09,-77.84,-2.71,0.503,1.774,0.221,-0.002,-0.449,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.2,2.044,0.12,0.09,-77.84,-2.71,0.503,1.774,0.221,-0.002,-0.449,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.3,2.044,0.12,0.09,-77.84,-2.71,0.503,1.774,0.221,-0.002,-0.449,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.4,1.902,0.12,0.09,-77.75,-2.663,0.496,1.632,0.188,-0.005,-0.482,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.5,1.902,0.12,0.09,-77.75,-2.663,0.496,1.632,0.188,-0.005,-0.482,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.6,1.744,0.12,0.09,-77.66,-2.622,0.488,1.474,0.166,-0.007,-0.51,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.7,1.744,0.12,0.09,-77.66,-2.622,0.488,1.474,0.166,-0.007,-0.51,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.8,1.744,0.12,0.09,-77.66,-2.622,0.488,1.474,0.166,-0.007,-0.51,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
30.9,1.588,0.12,0.09,-77.57,-2.587,0.482,1.318,0.148,-0.007,-0.528,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.0,1.588,0.12,0.09,-77.57,-2.587,0.482,1.318,0.148,-0.007,-0.528,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.1,1.459,0.12,0.09,-77.49,-2.558,0.475,1.189,0.134,-0.007,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.2,1.459,0.12,0.09,-77.49,-2.558,0.475,1.189,0.134,-0.007,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.3,1.459,0.12,0.09,-77.49,-2.558,0.475,1.189,0.134,-0.007,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.4,1.32,0.12,0.1,-77.41,-2.531,0.47,1.05,0.123,-0.006,-0.532,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.5,1.32,0.12,0.1,-77.41,-2.531,0.47,1.05,0.123,-0.006,-0.532,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.6,1.174,0.12,0.1,-77.33,-2.506,0.464,0.904,0.115,-0.004,-0.541,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.7,1.174,0.12,0.1,-77.33,-2.506,0.464,0.904,0.115,-0.004,-0.541,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.8,1.174,0.12,0.1,-77.33,-2.506,0.464,0.904,0.115,-0.004,-0.541,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
31.9,1.031,0.12,0.1,-77.25,-2.483,0.459,0.761,0.107,-0.003,-0.546,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.0,1.031,0.12,0.1,-77.25,-2.483,0.459,0.761,0.107,-0.003,-0.546,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.1,0.923,0.12,0.1,-77.18,-2.463,0.453,0.653,0.1,-0.001,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.2,0.923,0.12,0.1,-77.18,-2.463,0.453,0.653,0.1,-0.001,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.3,0.923,0.12,0.1,-77.18,-2.463,0.453,0.653,0.1,-0.001,-0.526,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.4,0.844,0.11,0.1,-77.1,-2.444,0.447,0.574,0.094,-0.0,-0.492,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.5,0.844,0.11,0.1,-77.1,-2.444,0.447,0.574,0.094,-0.0,-0.492,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.6,0.773,0.11,0.11,-77.03,-2.426,0.441,0.503,0.089,0.001,-0.461,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.7,0.773,0.11,0.11,-77.03,-2.426,0.441,0.503,0.089,0.001,-0.461,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.8,0.773,0.11,0.11,-77.03,-2.426,0.441,0.503,0.089,0.001,-0.461,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
32.9,0.687,0.11,0.11,-76.96,-2.409,0.435,0.417,0.084,0.002,-0.446,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.0,0.687,0.11,0.11,-76.96,-2.409,0.435,0.417,0.084,0.002,-0.446,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.1,0.548,0.11,0.11,-76.89,-2.394,0.429,0.278,0.08,0.003,-0.467,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.2,0.548,0.11,0.11,-76.89,-2.394,0.429,0.278,0.08,0.003,-0.467,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.3,0.548,0.11,0.11,-76.89,-2.394,0.429,0.278,0.08,0.003,-0.467,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.4,0.403,0.11,0.11,-76.82,-2.379,0.424,0.133,0.076,0.004,-0.483,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.5,0.403,0.11,0.11,-76.82,-2.379,0.424,0.133,0.076,0.004,-0.483,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.6,0.243,0.11,0.11,-76.75,-2.365,0.418,-0.027,0.073,0.005,-0.505,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.7,0.243,0.11,0.11,-76.75,-2.365,0.418,-0.027,0.073,0.005,-0.505,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.8,0.243,0.11,0.11,-76.75,-2.365,0.418,-0.027,0.073,0.005,-0.505,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
33.9,0.267,0.11,0.11,-76.68,-2.351,0.412,-0.003,0.069,0.004,0.198,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.0,0.267,0.11,0.11,-76.68,-2.351,0.412,-0.003,0.069,0.004,0.198,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.1,0.303,0.11,0.11,-76.62,-2.338,0.406,0.033,0.067,0.006,-0.078,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.2,0.303,0.11,0.11,-76.62,-2.338,0.406,0.033,0.067,0.006,-0.078,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.3,0.303,0.11,0.11,-76.62,-2.338,0.406,0.033,0.067,0.006,-0.078,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.4,0.287,0.1,0.11,-76.55,-2.325,0.402,0.017,0.066,0.008,-0.285,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.5,0.287,0.1,0.11,-76.55,-2.325,0.402,0.017,0.066,0.008,-0.285,12.2,12.0,1500,1500,1500,1500,1300,1300,1300,1300
34.6,0.346,0.1,0.11,-76.49,-2.313,0.397,0.076,0.063,0.008,0.293,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
34.7,0.346,0.1,0.11,-76.49,-2.313,0.397,0.076,0.063,0.008,0.293,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
34.8,0.346,0.1,0.11,-76.49,-2.313,0.397,0.076,0.063,0.008,0.293,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
34.9,0.453,0.1,0.11,-76.43,-2.302,0.392,0.183,0.061,0.009,0.259,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.0,0.453,0.1,0.11,-76.43,-2.302,0.392,0.183,0.061,0.009,0.259,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.1,0.523,0.1,0.11,-76.37,-2.292,0.386,0.253,0.058,0.009,0.224,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.2,0.523,0.1,0.11,-76.37,-2.292,0.386,0.253,0.058,0.009,0.224,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.3,0.523,0.1,0.11,-76.37,-2.292,0.386,0.253,0.058,0.009,0.224,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.4,0.547,0.1,0.11,-76.31,-2.282,0.381,0.277,0.057,0.01,0.176,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.5,0.547,0.1,0.11,-76.31,-2.282,0.381,0.277,0.057,0.01,0.176,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.6,0.529,0.1,0.11,-76.25,-2.273,0.376,0.259,0.055,0.011,0.115,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.7,0.529,0.1,0.11,-76.25,-2.273,0.376,0.259,0.055,0.011,0.115,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.8,0.529,0.1,0.11,-76.25,-2.273,0.376,0.259,0.055,0.011,0.115,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
35.9,0.518,0.1,0.11,-76.19,-2.264,0.37,0.248,0.053,0.011,0.076,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.0,0.518,0.1,0.11,-76.19,-2.264,0.37,0.248,0.053,0.011,0.076,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
