t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
38.0,0.332,0.13,0.12,-45.17,26.402,10.969,0.162,0.024,0.04,-0.143,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.1,0.297,0.13,0.12,-45.14,26.408,10.968,0.127,0.023,0.038,-0.152,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.2,0.297,0.13,0.12,-45.14,26.408,10.968,0.127,0.023,0.038,-0.152,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.3,0.297,0.13,0.12,-45.14,26.408,10.968,0.127,0.023,0.038,-0.152,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.4,0.283,0.12,0.12,-45.1,26.413,10.968,0.113,0.022,0.037,-0.144,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.5,0.283,0.12,0.12,-45.1,26.413,10.968,0.113,0.022,0.037,-0.144,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.6,0.271,0.12,0.12,-45.07,26.419,10.967,0.101,0.021,0.036,-0.136,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.7,0.271,0.12,0.12,-45.07,26.419,10.967,0.101,0.021,0.036,-0.136,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.8,0.271,0.12,0.12,-45.07,26.419,10.967,0.101,0.021,0.036,-0.136,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.9,0.274,0.12,0.12,-45.04,26.425,10.967,0.104,0.021,0.036,-0.118,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.0,0.274,0.12,0.12,-45.04,26.425,10.967,0.104,0.021,0.036,-0.118,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.1,0.284,0.12,0.12,-45.0,26.432,10.966,0.114,0.021,0.034,-0.095,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.2,0.284,0.12,0.12,-45.0,26.432,10.966,0.114,0.021,0.034,-0.095,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.3,0.284,0.12,0.12,-45.0,26.432,10.966,0.114,0.021,0.034,-0.095,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
