t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
45.9,0.25,0.21,0.18,1.14,0.677,40.353,-0.02,-0.012,-0.01,-0.017,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.0,0.25,0.21,0.18,1.14,0.677,40.353,-0.02,-0.012,-0.01,-0.017,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.1,0.258,0.1,0.08,1.14,0.677,40.353,-0.02,-0.012,-0.01,-0.017,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.2,0.258,0.1,0.08,1.14,0.678,40.346,-0.012,-0.013,-0.009,-0.008,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.3,0.258,0.1,0.08,1.14,0.678,40.346,-0.012,-0.013,-0.009,-0.008,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.4,0.281,0.0,-0.0,1.13,0.68,40.339,0.011,-0.013,-0.007,0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.5,0.281,0.0,-0.0,1.13,0.68,40.339,0.011,-0.013,-0.007,0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.6,0.315,-0.03,-0.04,1.13,0.68,40.339,0.011,-0.013,-0.007,0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.7,0.315,-0.03,-0.04,1.13,0.683,40.333,0.045,-0.013,-0.006,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.8,0.315,-0.03,-0.04,1.13,0.683,40.333,0.045,-0.013,-0.006,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
46.9,0.328,0.01,-0.0,1.12,0.686,40.327,0.058,-0.013,-0.005,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.0,0.328,0.01,-0.0,1.12,0.686,40.327,0.058,-0.013,-0.005,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.1,0.358,0.1,0.08,1.12,0.69,40.321,0.088,-0.013,-0.004,0.037,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.2,0.358,0.1,0.08,1.12,0.69,40.321,0.088,-0.013,-0.004,0.037,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.3,0.358,0.1,0.08,1.12,0.69,40.321,0.088,-0.013,-0.004,0.037,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.4,0.378,0.2,0.18,1.12,0.693,40.315,0.108,-0.013,-0.003,0.04,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.5,0.378,0.2,0.18,1.12,0.693,40.315,0.108,-0.013,-0.003,0.04,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.6,0.378,0.28,0.24,1.11,0.693,40.315,0.108,-0.013,-0.003,0.04,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.7,0.354,0.28,0.24,1.11,0.695,40.309,0.084,-0.013,-0.002,0.014,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.8,0.354,0.28,0.24,1.11,0.695,40.309,0.084,-0.013,-0.002,0.014,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
47.9,0.35,0.29,0.25,1.11,0.698,40.303,0.08,-0.013,-0.002,0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.0,0.35,0.29,0.25,1.11,0.698,40.303,0.08,-0.013,-0.002,0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.1,0.337,0.23,0.2,1.11,0.698,40.303,0.08,-0.013,-0.002,0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.2,0.337,0.23,0.2,1.11,0.701,40.297,0.067,-0.013,-0.001,-0.002,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.3,0.337,0.23,0.2,1.11,0.701,40.297,0.067,-0.013,-0.001,-0.002,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.4,0.358,0.14,0.11,1.1,0.704,40.292,0.088,-0.013,-0.0,0.013,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.5,0.358,0.14,0.11,1.1,0.704,40.292,0.088,-0.013,-0.0,0.013,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.6,0.358,0.04,0.03,1.1,0.704,40.292,0.088,-0.013,-0.0,0.013,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.7,0.374,0.04,0.03,1.1,0.706,40.286,0.104,-0.014,0.001,0.018,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.8,0.374,0.04,0.03,1.1,0.706,40.286,0.104,-0.014,0.001,0.018,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
48.9,0.382,-0.0,-0.01,1.09,0.708,40.281,0.112,-0.014,0.001,0.018,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
49.0,0.382,-0.0,-0.01,1.09,0.708,40.281,0.112,-0.014,0.001,0.018,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
49.1,0.382,0.01,-0.0,1.09,0.708,40.281,0.112,-0.014,0.001,0.018,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
